refactoring_type,file_path,method_name,class_name,lines_changed,commit_sha
Extract Variable,module/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/livereload/Connection.java,package,Connection,3,d9750462bc7574319108d9c6eaab883334d2429f
Extract Variable,module/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/restart/classloader/ClassLoaderFileURLStreamHandler.java,public,ClassLoaderFileURLStreamHandler,3,d9750462bc7574319108d9c6eaab883334d2429f
Extract Variable,module/spring-boot-cloudfoundry/src/main/java/org/springframework/boot/cloudfoundry/actuate/autoconfigure/endpoint/servlet/TokenValidator.java,private,TokenValidator,28,05ba546a0927d586eebc29fc9e3ee8f00d3ae720
Merge Conditional,module/spring-boot-cloudfoundry/src/main/java/org/springframework/boot/cloudfoundry/actuate/autoconfigure/endpoint/servlet/TokenValidator.java,private,TokenValidator,53,05ba546a0927d586eebc29fc9e3ee8f00d3ae720
Change Attribute Type,module/spring-boot-cassandra/src/main/java/org/springframework/boot/cassandra/autoconfigure/CassandraAutoConfiguration.java,,CassandraAutoConfiguration,2,31a9958a065b2abe8d3b3e27aea2152d4bd943d9
Extract Variable,module/spring-boot-amqp/src/main/java/org/springframework/boot/amqp/autoconfigure/metrics/RabbitConnectionFactoryMetricsPostProcessor.java,private,RabbitConnectionFactoryMetricsPostProcessor,12,39a91dda9d7ba97e95210035e513d8061b583db1
Add Method Annotation,module/spring-boot-amqp/src/main/java/org/springframework/boot/amqp/docker/compose/RabbitDockerComposeConnectionDetailsFactory.java,public,RabbitDockerComposeConnectionDetailsFactory,9,39a91dda9d7ba97e95210035e513d8061b583db1
Add Method Annotation,module/spring-boot-amqp/src/main/java/org/springframework/boot/amqp/docker/compose/RabbitDockerComposeConnectionDetailsFactory.java,public,RabbitDockerComposeConnectionDetailsFactory,9,39a91dda9d7ba97e95210035e513d8061b583db1
Add Attribute Annotation,module/spring-boot-amqp/src/main/java/org/springframework/boot/amqp/docker/compose/RabbitEnvironment.java,,RabbitEnvironment,3,39a91dda9d7ba97e95210035e513d8061b583db1
Add Attribute Annotation,module/spring-boot-amqp/src/main/java/org/springframework/boot/amqp/docker/compose/RabbitEnvironment.java,,RabbitEnvironment,3,39a91dda9d7ba97e95210035e513d8061b583db1
Add Method Annotation,module/spring-boot-amqp/src/main/java/org/springframework/boot/amqp/docker/compose/RabbitEnvironment.java,package,RabbitEnvironment,7,39a91dda9d7ba97e95210035e513d8061b583db1
Add Method Annotation,module/spring-boot-amqp/src/main/java/org/springframework/boot/amqp/docker/compose/RabbitEnvironment.java,package,RabbitEnvironment,7,39a91dda9d7ba97e95210035e513d8061b583db1
Change Attribute Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/AuditEvent.java,,AuditEvent,2,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/AuditEvent.java,private,AuditEvent,8,2907fec181175d859c514be5241686e8f0b6ba54
Change Return Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/AuditEvent.java,private,AuditEvent,28,2907fec181175d859c514be5241686e8f0b6ba54
Change Return Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/AuditEvent.java,public,AuditEvent,16,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/AuditEvent.java,public,AuditEvent,4,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/AuditEvent.java,public,AuditEvent,4,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/listener/AuditApplicationEvent.java,public,AuditApplicationEvent,4,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/listener/AuditApplicationEvent.java,public,AuditApplicationEvent,4,2907fec181175d859c514be5241686e8f0b6ba54
Change Attribute Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/availability/AvailabilityStateHealthIndicator.java,,AvailabilityStateHealthIndicator,2,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/beans/BeansEndpoint.java,public,BeansEndpoint,6,2907fec181175d859c514be5241686e8f0b6ba54
Add Method Annotation,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/beans/BeansEndpoint.java,private,BeansEndpoint,18,2907fec181175d859c514be5241686e8f0b6ba54
Change Attribute Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/beans/BeansEndpoint.java,,BeansEndpoint,2,2907fec181175d859c514be5241686e8f0b6ba54
Change Return Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/beans/BeansEndpoint.java,public,BeansEndpoint,8,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/beans/BeansEndpoint.java,private,BeansEndpoint,4,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,6,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,6,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,4,2907fec181175d859c514be5241686e8f0b6ba54
Add Parameter Annotation,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,27,2907fec181175d859c514be5241686e8f0b6ba54
Change Return Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,36,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,10,2907fec181175d859c514be5241686e8f0b6ba54
Change Return Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,38,2907fec181175d859c514be5241686e8f0b6ba54
Change Return Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,26,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,10,2907fec181175d859c514be5241686e8f0b6ba54
Change Return Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,24,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,34,2907fec181175d859c514be5241686e8f0b6ba54
Change Return Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,51,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,28,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,18,2907fec181175d859c514be5241686e8f0b6ba54
Change Attribute Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,,ConfigurationPropertiesReportEndpoint,2,2907fec181175d859c514be5241686e8f0b6ba54
Change Return Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,public,ConfigurationPropertiesReportEndpoint,8,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,package,ConfigurationPropertiesReportEndpoint,4,2907fec181175d859c514be5241686e8f0b6ba54
Change Attribute Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,,ConfigurationPropertiesReportEndpoint,2,2907fec181175d859c514be5241686e8f0b6ba54
Change Return Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,public,ConfigurationPropertiesReportEndpoint,8,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpoint.java,private,ConfigurationPropertiesReportEndpoint,4,2907fec181175d859c514be5241686e8f0b6ba54
Change Return Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/OperationArgumentResolver.java,public,OperationArgumentResolver,12,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/OperationArgumentResolver.java,public,OperationArgumentResolver,6,2907fec181175d859c514be5241686e8f0b6ba54
Change Attribute Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/ProducibleOperationArgumentResolver.java,,ProducibleOperationArgumentResolver,2,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/ProducibleOperationArgumentResolver.java,public,ProducibleOperationArgumentResolver,4,2907fec181175d859c514be5241686e8f0b6ba54
Add Attribute Annotation,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/SanitizableData.java,,SanitizableData,3,2907fec181175d859c514be5241686e8f0b6ba54
Add Parameter Annotation,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/SanitizableData.java,public,SanitizableData,25,2907fec181175d859c514be5241686e8f0b6ba54
Add Method Annotation,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/SanitizableData.java,public,SanitizableData,15,2907fec181175d859c514be5241686e8f0b6ba54
Extract Variable,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/SanitizingFunction.java,public,SanitizingFunction,3,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/SanitizingFunction.java,public,SanitizingFunction,6,2907fec181175d859c514be5241686e8f0b6ba54
Extract Variable,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/annotation/EndpointDiscoverer.java,public,EndpointDiscoverer,12,2907fec181175d859c514be5241686e8f0b6ba54
Add Method Annotation,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/PathMappedEndpoints.java,private,PathMappedEndpoints,28,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/env/EnvironmentEndpoint.java,package,EnvironmentEndpoint,9,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/env/EnvironmentEndpoint.java,private,EnvironmentEndpoint,6,2907fec181175d859c514be5241686e8f0b6ba54
Change Return Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/env/EnvironmentEndpoint.java,private,EnvironmentEndpoint,16,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/env/EnvironmentEndpoint.java,private,EnvironmentEndpoint,4,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/env/EnvironmentEndpoint.java,private,EnvironmentEndpoint,10,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/env/EnvironmentEndpoint.java,private,EnvironmentEndpoint,12,2907fec181175d859c514be5241686e8f0b6ba54
Add Attribute Annotation,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/env/EnvironmentEndpoint.java,,EnvironmentEndpoint,3,2907fec181175d859c514be5241686e8f0b6ba54
Add Parameter Annotation,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/env/EnvironmentEndpoint.java,private,EnvironmentEndpoint,11,2907fec181175d859c514be5241686e8f0b6ba54
Add Method Annotation,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/env/EnvironmentEndpoint.java,public,EnvironmentEndpoint,7,2907fec181175d859c514be5241686e8f0b6ba54
Add Method Annotation,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/health/SimpleStatusAggregator.java,private,SimpleStatusAggregator,28,2907fec181175d859c514be5241686e8f0b6ba54
Extract Variable,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/info/InfoPropertiesInfoContributor.java,protected,InfoPropertiesInfoContributor,4,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/security/AuthenticationAuditListener.java,private,AuthenticationAuditListener,10,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/security/AuthenticationAuditListener.java,private,AuthenticationAuditListener,6,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/security/AuthenticationAuditListener.java,private,AuthenticationAuditListener,6,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/security/AuthenticationAuditListener.java,package,AuthenticationAuditListener,8,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/security/AuthorizationAuditListener.java,private,AuthorizationAuditListener,6,2907fec181175d859c514be5241686e8f0b6ba54
Extract Variable,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/ssl/SslHealthIndicator.java,private,SslHealthIndicator,3,2907fec181175d859c514be5241686e8f0b6ba54
Change Variable Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/web/mappings/MappingsEndpoint.java,public,MappingsEndpoint,6,2907fec181175d859c514be5241686e8f0b6ba54
Change Attribute Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/web/mappings/MappingsEndpoint.java,,MappingsEndpoint,2,2907fec181175d859c514be5241686e8f0b6ba54
Change Return Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/web/mappings/MappingsEndpoint.java,public,MappingsEndpoint,8,2907fec181175d859c514be5241686e8f0b6ba54
Change Parameter Type,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/web/mappings/MappingsEndpoint.java,private,MappingsEndpoint,4,2907fec181175d859c514be5241686e8f0b6ba54
Extract Method,module/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/availability/AvailabilityProbesHealthEndpointGroups.java,,AvailabilityProbesHealthEndpointGroups,50,2e09df4e1ab6dc9664d384139b4e0bfe75b5fe4b
