file_path,refactoring_type,lines_changed,cyclomatic_complexity,nesting_depth
spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/RequestMappingInfoTests.java,Add Method Annotation,22,1,1
spring-context/src/main/java/org/springframework/validation/DataBinder.java,Change Attribute Type,1,1,1
spring-jdbc/src/main/java/org/springframework/jdbc/core/JdbcTemplate.java,Change Return Type,1,1,1
spring-context/src/main/java/org/springframework/context/support/DefaultMessageSourceResolvable.java,Change Parameter Type,1,1,1
spring-core-test/src/test/java/org/springframework/aot/agent/InstrumentedMethodTests.java,Rename Method,8,1,1
spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanDefinition.java,Change Attribute Type,1,1,1
spring-web/src/main/java/org/springframework/web/bind/ServletRequestBindingException.java,Remove Parameter Annotation,1,1,1
spring-websocket/src/main/java/org/springframework/web/socket/sockjs/frame/Jackson2SockJsMessageCodec.java,Change Return Type,1,1,1
spring-context/src/main/java/org/springframework/cache/Cache.java,Change Return Type,1,1,1
spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanDefinition.java,Remove Parameter Annotation,1,1,1
spring-webflux/src/main/java/org/springframework/web/reactive/resource/PathResourceResolver.java,Remove Method Annotation,1,1,1
spring-messaging/src/main/java/org/springframework/messaging/core/AbstractMessagingTemplate.java,Change Return Type,1,1,1
spring-jdbc/src/main/java/org/springframework/jdbc/core/JdbcTemplate.java,Change Parameter Type,1,1,1
spring-web/src/testFixtures/java/org/springframework/web/testfixture/servlet/MockMultipartFile.java,Remove Parameter Annotation,1,1,1
spring-core/src/main/java/org/springframework/util/function/SingletonSupplier.java,Remove Method Annotation,1,1,1
spring-webflux/src/test/java/org/springframework/web/reactive/result/view/FragmentViewResolutionResultHandlerTests.java,Extract Method,34,1,1
spring-context/src/main/java/org/springframework/context/support/ClassPathXmlApplicationContext.java,Change Return Type,1,1,1
spring-web/src/main/java/org/springframework/web/server/adapter/HttpWebHandlerAdapter.java,Remove Attribute Annotation,1,1,1
