refactoring_type,file_path,method_name,class_name,lines_changed,commit_sha
Rename Parameter,x-pack/plugin/ilm/src/test/java/org/elasticsearch/xpack/ilm/IndexLifecycleRunnerTests.java,public,IndexLifecycleRunnerTests,2,b0c4ca42812eadcec594b7ad6a62a183ee8cef0e
Change Parameter Type,x-pack/plugin/ilm/src/test/java/org/elasticsearch/xpack/ilm/IndexLifecycleRunnerTests.java,public,IndexLifecycleRunnerTests,2,b0c4ca42812eadcec594b7ad6a62a183ee8cef0e
Rename Parameter,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ilm/AsyncWaitStep.java,public,AsyncWaitStep,2,b0c4ca42812eadcec594b7ad6a62a183ee8cef0e
Change Parameter Type,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ilm/AsyncWaitStep.java,public,AsyncWaitStep,2,b0c4ca42812eadcec594b7ad6a62a183ee8cef0e
Add Parameter,server/src/main/java/org/elasticsearch/action/fieldcaps/TransportFieldCapabilitiesAction.java,private,TransportFieldCapabilitiesAction,50,18286be8df9a8e540dba1eb76bcfb0ac84a67678
Add Parameter,server/src/main/java/org/elasticsearch/action/fieldcaps/TransportFieldCapabilitiesAction.java,private,TransportFieldCapabilitiesAction,20,18286be8df9a8e540dba1eb76bcfb0ac84a67678
Extract Variable,server/src/main/java/org/elasticsearch/action/fieldcaps/TransportFieldCapabilitiesAction.java,private,TransportFieldCapabilitiesAction,3,18286be8df9a8e540dba1eb76bcfb0ac84a67678
Add Parameter,server/src/main/java/org/elasticsearch/action/fieldcaps/TransportFieldCapabilitiesAction.java,private,TransportFieldCapabilitiesAction,22,18286be8df9a8e540dba1eb76bcfb0ac84a67678
Extract Variable,server/src/test/java/org/elasticsearch/common/network/InetAddressesTests.java,public,InetAddressesTests,5,ae944df5af96c31449093ce349b724c4ebbe490c
Extract Variable,server/src/test/java/org/elasticsearch/common/network/InetAddressesTests.java,public,InetAddressesTests,5,ae944df5af96c31449093ce349b724c4ebbe490c
Rename Method,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/TransportVersionResourcesService.java,,TransportVersionResourcesService,8,a8d6582418d925e0d5b08c04b5dd9a647b1b2ca7
Rename Method,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/TransportVersionResourcesService.java,,TransportVersionResourcesService,8,a8d6582418d925e0d5b08c04b5dd9a647b1b2ca7
Extract Method,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/TransportVersionResourcesService.java,,TransportVersionResourcesService,90,a8d6582418d925e0d5b08c04b5dd9a647b1b2ca7
Split Method,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,,ValidateTransportVersionResourcesTask,105,a8d6582418d925e0d5b08c04b5dd9a647b1b2ca7
Extract Variable,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,public,ValidateTransportVersionResourcesTask,3,a8d6582418d925e0d5b08c04b5dd9a647b1b2ca7
Change Attribute Type,modules/ingest-geoip/src/main/java/org/elasticsearch/ingest/geoip/GeoIpCache.java,,GeoIpCache,2,92d69b594cff8f21a875586fe28ac806d41559f8
Change Attribute Type,modules/ingest-geoip/src/main/java/org/elasticsearch/ingest/geoip/GeoIpCache.java,,GeoIpCache,2,92d69b594cff8f21a875586fe28ac806d41559f8
Change Attribute Type,x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/EnrichCache.java,,EnrichCache,2,92d69b594cff8f21a875586fe28ac806d41559f8
Change Attribute Type,x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/EnrichCache.java,,EnrichCache,2,92d69b594cff8f21a875586fe28ac806d41559f8
Change Attribute Type,x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/EnrichCache.java,,EnrichCache,2,92d69b594cff8f21a875586fe28ac806d41559f8
Rename Class,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/fulltext/QueryBuilderResolver.java,,QueryBuilderResolver,54,8486a63ab6567059f4fd166e31dc4f7fec242ea7
Add Method Annotation,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/fulltext/FullTextFunction.java,public,FullTextFunction,8,8486a63ab6567059f4fd166e31dc4f7fec242ea7
Rename Variable,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/fulltext/QueryBuilderResolver.java,public,QueryBuilderResolver,8,8486a63ab6567059f4fd166e31dc4f7fec242ea7
Rename Variable,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/fulltext/QueryBuilderResolver.java,public,QueryBuilderResolver,46,8486a63ab6567059f4fd166e31dc4f7fec242ea7
Extract Variable,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/fulltext/QueryBuilderResolver.java,public,QueryBuilderResolver,11,8486a63ab6567059f4fd166e31dc4f7fec242ea7
Change Return Type,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/fulltext/QueryBuilderResolver.java,public,QueryBuilderResolver,52,8486a63ab6567059f4fd166e31dc4f7fec242ea7
Extract Interface,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/fulltext/FullTextFunction.java,,FullTextFunction,747,8486a63ab6567059f4fd166e31dc4f7fec242ea7
Remove Method Modifier,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/fulltext/FullTextFunction.java,public,FullTextFunction,8,8486a63ab6567059f4fd166e31dc4f7fec242ea7
Pull Up Method,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/fulltext/FullTextFunction.java,,FullTextFunction,8,8486a63ab6567059f4fd166e31dc4f7fec242ea7
Add Attribute Modifier,build-tools/src/main/java/org/elasticsearch/gradle/LazyFileOutputStream.java,,LazyFileOutputStream,2,8bcecb92e88423acdd992ff94f959d49cb9daee1
Extract Method,build-tools/src/main/java/org/elasticsearch/gradle/LazyFileOutputStream.java,,LazyFileOutputStream,94,8bcecb92e88423acdd992ff94f959d49cb9daee1
Rename Variable,server/src/main/java/org/elasticsearch/action/search/SearchResponse.java,public,SearchResponse,6,c0160ed7d07d61d61db56a273b0f2451ce8e5840
Rename Parameter,server/src/main/java/org/elasticsearch/action/search/SearchResponse.java,public,SearchResponse,4,c0160ed7d07d61d61db56a273b0f2451ce8e5840
Rename Variable,server/src/main/java/org/elasticsearch/action/search/TransportSearchAction.java,package,TransportSearchAction,35,c0160ed7d07d61d61db56a273b0f2451ce8e5840
Rename Variable,server/src/main/java/org/elasticsearch/action/search/TransportSearchAction.java,package,TransportSearchAction,28,c0160ed7d07d61d61db56a273b0f2451ce8e5840
Rename Variable,server/src/main/java/org/elasticsearch/action/search/TransportSearchAction.java,package,TransportSearchAction,2,c0160ed7d07d61d61db56a273b0f2451ce8e5840
Rename Variable,server/src/main/java/org/elasticsearch/action/search/TransportSearchAction.java,package,TransportSearchAction,52,c0160ed7d07d61d61db56a273b0f2451ce8e5840
Rename Parameter,server/src/main/java/org/elasticsearch/action/search/TransportSearchAction.java,private,TransportSearchAction,54,c0160ed7d07d61d61db56a273b0f2451ce8e5840
Rename Parameter,server/src/main/java/org/elasticsearch/action/search/TransportSearchAction.java,private,TransportSearchAction,14,c0160ed7d07d61d61db56a273b0f2451ce8e5840
Rename Parameter,server/src/main/java/org/elasticsearch/action/search/TransportSearchAction.java,package,TransportSearchAction,12,c0160ed7d07d61d61db56a273b0f2451ce8e5840
Rename Parameter,server/src/main/java/org/elasticsearch/action/search/TransportSearchAction.java,private,TransportSearchAction,12,c0160ed7d07d61d61db56a273b0f2451ce8e5840
Rename Parameter,server/src/main/java/org/elasticsearch/action/search/TransportSearchAction.java,package,TransportSearchAction,4,c0160ed7d07d61d61db56a273b0f2451ce8e5840
Rename Attribute,server/src/main/java/org/elasticsearch/action/search/TransportSearchAction.java,,TransportSearchAction,2,c0160ed7d07d61d61db56a273b0f2451ce8e5840
Change Return Type,server/src/main/java/org/elasticsearch/transport/RemoteClusterService.java,public,RemoteClusterService,21,c0160ed7d07d61d61db56a273b0f2451ce8e5840
Rename Attribute,modules/data-streams/src/main/java/org/elasticsearch/datastreams/action/TransportUpdateDataStreamSettingsAction.java,,TransportUpdateDataStreamSettingsAction,10,e1c2760c70fe6456be38c68c9d71b2d91063ddc5
Rename Variable,modules/data-streams/src/main/java/org/elasticsearch/datastreams/action/TransportUpdateDataStreamSettingsAction.java,private,TransportUpdateDataStreamSettingsAction,8,e1c2760c70fe6456be38c68c9d71b2d91063ddc5
Add Parameter,server/src/test/java/org/elasticsearch/action/datastreams/UpdateDataStreamSettingsActionResponseTests.java,private,UpdateDataStreamSettingsActionResponseTests,67,e1c2760c70fe6456be38c68c9d71b2d91063ddc5
Replace Conditional With Ternary,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/InternalTestClustersPlugin.java,public,InternalTestClustersPlugin,48,51e7926dec723dd8bd73418e686cd74a89493c41
Extract Variable,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/InternalTestClustersPlugin.java,public,InternalTestClustersPlugin,3,51e7926dec723dd8bd73418e686cd74a89493c41
Extract Variable,benchmarks/src/main/java/org/elasticsearch/benchmark/exponentialhistogram/ExponentialHistogramMergeBench.java,public,ExponentialHistogramMergeBench,5,23ee3b689a0f87faaed588dab42d6557c034644a
Add Class Modifier,libs/exponential-histogram/src/main/java/org/elasticsearch/exponentialhistogram/ZeroBucket.java,,ZeroBucket,339,23ee3b689a0f87faaed588dab42d6557c034644a
Remove Attribute Modifier,libs/exponential-histogram/src/main/java/org/elasticsearch/exponentialhistogram/ZeroBucket.java,,ZeroBucket,2,23ee3b689a0f87faaed588dab42d6557c034644a
Encapsulate Attribute,libs/exponential-histogram/src/main/java/org/elasticsearch/exponentialhistogram/ZeroBucket.java,,ZeroBucket,5,23ee3b689a0f87faaed588dab42d6557c034644a
Encapsulate Attribute,libs/exponential-histogram/src/main/java/org/elasticsearch/exponentialhistogram/ZeroBucket.java,,ZeroBucket,5,23ee3b689a0f87faaed588dab42d6557c034644a
Extract Method,libs/exponential-histogram/src/main/java/org/elasticsearch/exponentialhistogram/ZeroBucket.java,,ZeroBucket,28,23ee3b689a0f87faaed588dab42d6557c034644a
Extract Method,libs/exponential-histogram/src/main/java/org/elasticsearch/exponentialhistogram/ZeroBucket.java,,ZeroBucket,31,23ee3b689a0f87faaed588dab42d6557c034644a
Extract Method,libs/exponential-histogram/src/main/java/org/elasticsearch/exponentialhistogram/ZeroBucket.java,,ZeroBucket,22,23ee3b689a0f87faaed588dab42d6557c034644a
Extract Method,libs/exponential-histogram/src/main/java/org/elasticsearch/exponentialhistogram/ZeroBucket.java,,ZeroBucket,71,23ee3b689a0f87faaed588dab42d6557c034644a
Change Type Declaration Kind,libs/exponential-histogram/src/main/java/org/elasticsearch/exponentialhistogram/ZeroBucket.java,,ZeroBucket,339,23ee3b689a0f87faaed588dab42d6557c034644a
Add Method Annotation,x-pack/plugin/esql/src/internalClusterTest/java/org/elasticsearch/xpack/esql/plugin/IndexResolutionIT.java,public,IndexResolutionIT,52,e6c2814c6e77721518263cb2325b9f54a62e972c
Add Parameter,libs/x-content/src/main/java/org/elasticsearch/xcontent/support/filtering/FilterPath.java,package,FilterPath,58,c904039f71be460009177fe3759babc9076327f5
Add Method Modifier,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,public,ES819TSDBDocValuesProducer,8,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Add Method Modifier,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,public,ES819TSDBDocValuesProducer,8,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Add Method Modifier,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,public,ES819TSDBDocValuesProducer,8,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Add Method Modifier,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,public,ES819TSDBDocValuesProducer,8,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Add Method Modifier,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,public,ES819TSDBDocValuesProducer,8,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Replace Anonymous With Class,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,,ES819TSDBDocValuesProducer,64,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Replace Anonymous With Class,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,,ES819TSDBDocValuesProducer,84,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Invert Condition,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesConsumer.java,private,ES819TSDBDocValuesConsumer,403,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Remove Variable Modifier,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesConsumer.java,private,ES819TSDBDocValuesConsumer,286,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Add Parameter,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesConsumer.java,package,ES819TSDBDocValuesConsumer,88,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Add Attribute Modifier,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,,ES819TSDBDocValuesProducer,2,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Add Parameter,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,private,ES819TSDBDocValuesProducer,49,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Extract Method,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,,ES819TSDBDocValuesProducer,217,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Change Variable Type,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,package,ES819TSDBDocValuesProducer,6,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Rename Variable,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,package,ES819TSDBDocValuesProducer,6,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Invert Condition,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,private,ES819TSDBDocValuesProducer,78,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Remove Thrown Exception Type,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,public,ES819TSDBDocValuesProducer,29,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Remove Thrown Exception Type,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,package,ES819TSDBDocValuesProducer,30,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Add Parameter,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesFormat.java,public,ES819TSDBDocValuesFormat,20,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Extract And Move Method,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java,,ES819TSDBDocValuesProducer,571,3d48dd57ccffae87f36f7e64bacd6ca19a9c84ad
Extract Variable,server/src/internalClusterTest/java/org/elasticsearch/action/admin/cluster/node/tasks/TasksIT.java,private,TasksIT,9,c4f77c78bd712deefe3277b8df338bca6c92b9af
Rename Method,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,,ValidateTransportVersionResourcesTask,113,7b1edda0b6e26e06a249c09da2f94958f16b772d
Rename Method,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,,ValidateTransportVersionResourcesTask,80,7b1edda0b6e26e06a249c09da2f94958f16b772d
Split Method,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,,ValidateTransportVersionResourcesTask,57,7b1edda0b6e26e06a249c09da2f94958f16b772d
Rename Variable,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,private,ValidateTransportVersionResourcesTask,22,7b1edda0b6e26e06a249c09da2f94958f16b772d
Localize Parameter,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,private,ValidateTransportVersionResourcesTask,4,7b1edda0b6e26e06a249c09da2f94958f16b772d
Change Variable Type,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,private,ValidateTransportVersionResourcesTask,4,7b1edda0b6e26e06a249c09da2f94958f16b772d
Extract Variable,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,public,ValidateTransportVersionResourcesTask,3,7b1edda0b6e26e06a249c09da2f94958f16b772d
Replace Attribute With Variable,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,public,ValidateTransportVersionResourcesTask,8,7b1edda0b6e26e06a249c09da2f94958f16b772d
Rename Variable,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,public,ValidateTransportVersionResourcesTask,8,7b1edda0b6e26e06a249c09da2f94958f16b772d
Add Parameter,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,private,ValidateTransportVersionResourcesTask,114,7b1edda0b6e26e06a249c09da2f94958f16b772d
Add Parameter,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,private,ValidateTransportVersionResourcesTask,81,7b1edda0b6e26e06a249c09da2f94958f16b772d
Add Parameter,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,private,ValidateTransportVersionResourcesTask,81,7b1edda0b6e26e06a249c09da2f94958f16b772d
Rename Parameter,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,private,ValidateTransportVersionResourcesTask,2,7b1edda0b6e26e06a249c09da2f94958f16b772d
Change Parameter Type,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,private,ValidateTransportVersionResourcesTask,2,7b1edda0b6e26e06a249c09da2f94958f16b772d
Rename Parameter,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,private,ValidateTransportVersionResourcesTask,2,7b1edda0b6e26e06a249c09da2f94958f16b772d
Change Parameter Type,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/ValidateTransportVersionResourcesTask.java,private,ValidateTransportVersionResourcesTask,2,7b1edda0b6e26e06a249c09da2f94958f16b772d
